# Number of Traces
2967
# TraceId; FractureId1; FractureId2; X1; Y1; Z1; X2; Y2; Z2
724; 36; 74; -5.20417e-18; 2.77556e-17; -4.16334e-17; -0.0868931; 0.471575; 0.589874
725; 36; 82; -1.73472e-18; 1.38778e-17; 0; 0.33056; -0.287884; 0.0699657
726; 36; 84; -1.73472e-18; 1.38778e-17; 0; -0.336501; 0.543161; 0.255467
727; 36; 86; -8.67362e-18; 5.55112e-17; -6.93889e-17; 1.13233; 1.49003; 0.659497
728; 36; 87; 0; 0; 0; -0.214548; 0.241093; 0.0733055
729; 36; 88; 0; 0; 0; -0.458436; 0.167989; 0.314374
730; 36; 89; 5.20417e-18; -2.77556e-17; 5.55112e-17; -0.293681; 0.280825; 0.59565
731; 36; 93; -1.73472e-18; 1.38778e-17; 0; -0.0523428; 0.0811059; 0.439344
732; 36; 101; -1.73472e-18; 1.38778e-17; 0; 1.49726; 1.71831; 0.625112
733; 36; 107; 1.73472e-18; -1.38778e-17; 1.38778e-17; 1.70845; 0.335972; 0.132956
734; 36; 108; -1.73472e-18; 1.38778e-17; -1.38778e-17; 0.428422; -0.230416; -0.0286411
735; 36; 110; 0; 0; 0; 0.113432; -0.11484; 0.0794411
736; 36; 113; 1.73472e-18; -1.38778e-17; 1.38778e-17; 1.62826; -0.350213; 0.0739908
737; 36; 118; 1.73472e-18; -1.38778e-17; 1.38778e-17; -0.0141067; -0.000894977; 0.00887667
738; 36; 120; 1.73472e-18; -1.38778e-17; 1.38778e-17; -0.173398; -0.0823015; 0.666999
739; 36; 121; -5.20417e-18; 2.77556e-17; -4.16334e-17; 1.04574; -0.768825; 0.202238
740; 36; 140; 1.73472e-18; -1.38778e-17; 1.38778e-17; 0.311325; -0.0649421; 0.988427
741; 36; 143; -1.73472e-18; 1.38778e-17; 0; 0.000883839; -0.000427574; -0.00054243
742; 36; 144; 1.73472e-18; -1.38778e-17; 1.38778e-17; 0.175559; 0.156205; 0.386334
743; 36; 149; 5.20417e-18; -2.77556e-17; 5.55112e-17; 0.781446; 1.48124; 1.19246
744; 36; 152; -5.20417e-18; 2.77556e-17; -4.16334e-17; 2.29628; 0.936463; 0.734653
745; 36; 164; 1.73472e-18; -1.38778e-17; 1.38778e-17; -0.432511; 0.320413; 0.161715
746; 36; 168; -3.46945e-18; 2.77556e-17; -2.77556e-17; 0.710454; 0.47881; -0.218669
747; 36; 176; -3.46945e-18; 2.77556e-17; -2.77556e-17; -0.45857; 0.933503; 0.538439
748; 36; 180; -1.73472e-18; 1.38778e-17; 0; -0.168244; -0.0907687; 0.456113
749; 36; 182; -3.46945e-18; 2.77556e-17; -2.77556e-17; 0.555693; -0.492003; 0.382545
750; 36; 189; -1.73472e-18; 1.38778e-17; 0; -0.221069; 0.142232; 0.146482
751; 36; 194; -1.73472e-18; 1.38778e-17; 0; -0.0462167; 0.899406; -0.153053
752; 36; 195; 1.73472e-18; -1.38778e-17; 1.38778e-17; 0.373675; -0.430403; 0.0930082
753; 36; 198; -1.73472e-18; 1.38778e-17; 0; 0.0406361; 0.368504; -0.0743201
754; 37; 53; 1.11022e-16; 3.46945e-18; 1.38778e-17; -0.31536; 0.388267; 0.422337
755; 37; 68; 1.11022e-16; 3.46945e-18; 1.38778e-17; -0.0980045; 0.0605434; 0.063972
756; 37; 110; -5.55112e-17; -1.73472e-18; -6.93889e-18; 0.113432; -0.11484; 0.0794411
757; 37; 116; 5.55112e-17; 1.73472e-18; 6.93889e-18; 0.0147142; 0.46542; -0.292864
758; 37; 134; 0; 0; 0; 0.162181; 0.807633; 1.51964
759; 37; 142; 0; 0; 0; 0.184952; 0.0885356; -0.0644098
760; 37; 164; -5.55112e-17; -1.73472e-18; -6.93889e-18; -0.432511; 0.320413; 0.161715
761; 37; 180; 5.55112e-17; 1.73472e-18; 6.93889e-18; -0.168244; -0.0907687; 0.456113
762; 37; 189; 0; 0; 0; -0.221069; 0.142232; 0.146482
763; 38; 43; -1.66533e-16; -8.32667e-17; -4.44089e-16; -0.289986; -0.0674242; 0.419028
764; 38; 45; 1.11022e-16; 5.55112e-17; 2.22045e-16; -0.144435; -0.0764991; 0.198481
765; 38; 46; 0; 0; 0; 1.36738; 0.634279; 0.874444
766; 38; 48; 0; 0; 0; 0.745215; -0.480924; 1.31278
767; 38; 49; -5.55112e-17; -2.77556e-17; -2.22045e-16; 1.56623; 0.97366; 0.0870904
768; 38; 55; 0; 0; 0; 0.0587851; -0.076563; 0.030863
769; 38; 56; 0; 0; 0; 1.38298; 1.91371; 0.23335
770; 38; 71; 0; 0; 0; 0.49834; 0.404935; -0.198591
771; 38; 80; 0; 0; 0; -0.317366; 0.332169; 0.715957
772; 38; 81; 0; 0; 0; -0.299157; 0.582702; 1.3654
773; 38; 82; 0; 0; 0; 0.33056; -0.287884; 0.0699657
774; 38; 83; -5.55112e-17; -2.77556e-17; -2.22045e-16; -0.0503209; 0.00335509; 0.0280658
775; 38; 84; 0; 0; 0; -0.336501; 0.543161; 0.255467
776; 38; 85; -5.55112e-17; -2.77556e-17; -2.22045e-16; 0.00586849; -0.012294; 0.00852715
777; 38; 86; -1.66533e-16; -8.32667e-17; -4.44089e-16; 1.13233; 1.49003; 0.659497
778; 38; 88; -5.55112e-17; -2.77556e-17; -2.22045e-16; -0.458436; 0.167989; 0.314374
779; 38; 89; 0; 0; 0; -0.293681; 0.280825; 0.59565
780; 38; 92; -5.55112e-17; -2.77556e-17; -2.22045e-16; -0.653492; 0.874143; 0.181776
781; 38; 96; 0; 0; 0; -0.107443; 0.0438714; 0.0267739
782; 38; 97; 0; 0; 0; -0.131558; -0.240114; 0.414737
783; 38; 101; 0; 0; 0; 1.49726; 1.71831; 0.625112
784; 38; 106; -5.55112e-17; -2.77556e-17; -2.22045e-16; 0.129575; 1.36382; -0.234178
785; 38; 110; -5.55112e-17; -2.77556e-17; -2.22045e-16; 0.113432; -0.11484; 0.0794411
786; 38; 113; 0; 0; 0; 1.62826; -0.350213; 0.0739908
787; 38; 121; 0; 0; 0; 1.04574; -0.768825; 0.202238
788; 38; 124; 0; 0; 0; 0.00244775; -0.0085433; -0.00308358
789; 38; 125; 0; 0; 0; 0.457759; 0.845308; 1.90629
790; 38; 134; 0; 0; 0; 0.162181; 0.807633; 1.51964
791; 38; 135; 0; 0; 0; -0.374574; 0.0100736; 0.325285
792; 38; 138; 0; 0; 0; 0.0586351; 0.265623; -0.148431
793; 38; 143; 0; 0; 0; 0.000883839; -0.000427574; -0.00054243
794; 38; 149; 0; 0; 0; 0.781446; 1.48124; 1.19246
795; 38; 153; 1.11022e-16; 5.55112e-17; 2.22045e-16; 0.597608; -0.734653; 0.895528
796; 38; 164; 0; 0; 0; -0.432511; 0.320413; 0.161715
797; 38; 166; 0; 0; 0; 1.65807; 0.716292; -0.340136
798; 38; 167; 0; 0; 0; 2.36444; 1.71596; 1.44125
799; 38; 168; 1.11022e-16; 5.55112e-17; 2.22045e-16; 0.710454; 0.47881; -0.218669
800; 38; 176; -5.55112e-17; -2.77556e-17; -2.22045e-16; -0.45857; 0.933503; 0.538439
801; 38; 178; 0; 0; 0; -0.355367; 0.222103; 0.325857
802; 38; 179; -5.55112e-17; -2.77556e-17; -2.22045e-16; -0.50319; -0.0520636; 0.470595
803; 38; 180; 0; 0; 0; -0.168244; -0.0907687; 0.456113
804; 38; 181; 0; 0; 0; -0.041223; -0.180728; 0.0860219
805; 38; 182; 1.11022e-16; 5.55112e-17; 2.22045e-16; 0.555693; -0.492003; 0.382545
806; 38; 188; 1.11022e-16; 5.55112e-17; 2.22045e-16; -0.451111; 0.892134; 0.743016
807; 38; 194; 0; 0; 0; -0.0462167; 0.899406; -0.153053
808; 38; 195; -5.55112e-17; -2.77556e-17; -2.22045e-16; 0.373675; -0.430403; 0.0930082
809; 38; 197; -5.55112e-17; -2.77556e-17; -2.22045e-16; 0.487801; -0.0417098; -0.198491
810; 39; 40; 0; 0; 0; -0.054507; -0.00112301; 0.198742
811; 39; 44; -2.77556e-17; -5.55112e-17; -6.93889e-18; -0.0956418; 0.255256; -0.383953
812; 39; 53; 0; 0; 0; -0.31536; 0.388267; 0.422337
813; 39; 66; -5.55112e-17; -1.11022e-16; -1.38778e-17; 0.0271872; -0.0166235; -0.0514086
814; 39; 68; 0; 0; 0; -0.0980045; 0.0605434; 0.063972
815; 39; 73; 2.77556e-17; 5.55112e-17; 0; -0.554453; 0.386149; 0.201019
816; 39; 74; -5.55112e-17; -1.11022e-16; -1.38778e-17; -0.0868931; 0.471575; 0.589874
817; 39; 75; 5.55112e-17; 1.11022e-16; 6.93889e-18; -0.00906779; 0.00905967; -0.00937866
818; 39; 79; 2.77556e-17; 5.55112e-17; 0; 0.816405; -0.565349; 0.470185
819; 39; 82; -5.55112e-17; -1.11022e-16; -1.38778e-17; 0.33056; -0.287884; 0.0699657
820; 39; 84; 2.77556e-17; 5.55112e-17; 0; -0.336501; 0.543161; 0.255467
821; 39; 89; -5.55112e-17; -1.11022e-16; -1.38778e-17; -0.293681; 0.280825; 0.59565
822; 39; 90; 2.77556e-17; 5.55112e-17; 0; -0.297624; 0.0868975; 0.107217
823; 39; 95; 5.55112e-17; 1.11022e-16; 6.93889e-18; 0.145573; -0.301413; 0.382505
824; 39; 98; -2.77556e-17; -5.55112e-17; -6.93889e-18; -0.185025; 0.00911666; 0.0181559
825; 39; 110; 0; 0; 0; 0.113432; -0.11484; 0.0794411
826; 39; 112; 2.77556e-17; 5.55112e-17; 0; -0.114038; 0.0474443; -0.0332704
827; 39; 118; -2.77556e-17; -5.55112e-17; -6.93889e-18; -0.0141067; -0.000894977; 0.00887667
828; 39; 119; 0; 0; 0; 0.068784; -0.133475; 0.128407
829; 39; 120; 2.77556e-17; 5.55112e-17; 0; -0.173398; -0.0823015; 0.666999
830; 39; 122; 0; 0; 0; -0.102493; -0.0624621; 0.248217
831; 39; 128; 2.77556e-17; 5.55112e-17; 0; 0.023092; 0.0790913; -0.212094
832; 39; 135; 2.77556e-17; 5.55112e-17; 0; -0.374574; 0.0100736; 0.325285
833; 39; 142; 5.55112e-17; 1.11022e-16; 6.93889e-18; 0.184952; 0.0885356; -0.0644098
834; 39; 143; 2.77556e-17; 5.55112e-17; 0; 0.000883839; -0.000427574; -0.00054243
835; 39; 144; 5.55112e-17; 1.11022e-16; 6.93889e-18; 0.175559; 0.156205; 0.386334
836; 39; 151; 2.77556e-17; 5.55112e-17; 0; 0.363992; 0.103316; -0.00455033
837; 39; 154; -5.55112e-17; -1.11022e-16; -1.38778e-17; 0.508684; 0.397154; 1.35448
838; 39; 155; 0; 0; 0; -0.141466; 0.271111; 0.338911
839; 39; 158; 0; 0; 0; -0.0341688; -0.00983025; 0.355217
840; 39; 159; -2.77556e-17; -5.55112e-17; -6.93889e-18; 0.196556; -0.0402242; 0.141854
841; 39; 163; 0; 0; 0; -0.051603; 0.240661; -0.233236
842; 39; 164; 2.77556e-17; 5.55112e-17; 0; -0.432511; 0.320413; 0.161715
843; 39; 168; -2.77556e-17; -5.55112e-17; -6.93889e-18; 0.710454; 0.47881; -0.218669
844; 39; 169; -2.77556e-17; -5.55112e-17; -6.93889e-18; -0.110569; 0.000949707; 0.0368736
845; 39; 180; 0; 0; 0; -0.168244; -0.0907687; 0.456113
846; 39; 183; 5.55112e-17; 1.11022e-16; 6.93889e-18; 0.290586; 0.0306385; -0.0602161
847; 39; 189; 0; 0; 0; -0.221069; 0.142232; 0.146482
848; 39; 194; -2.77556e-17; -5.55112e-17; -6.93889e-18; -0.0462167; 0.899406; -0.153053
849; 40; 41; 1.04083e-17; 2.1684e-19; -4.16334e-17; 0.585637; 0.366709; -0.210166
850; 40; 44; -3.46945e-18; 0; 1.38778e-17; -0.0956418; 0.255256; -0.383953
851; 40; 49; 0; 0; 0; 1.56623; 0.97366; 0.0870904
852; 40; 53; 6.93889e-18; 2.1684e-19; -2.77556e-17; -0.31536; 0.388267; 0.422337
853; 40; 58; -3.46945e-18; 0; 1.38778e-17; -0.00416846; -0.104423; 0.107854
854; 40; 60; 1.04083e-17; 2.1684e-19; -4.16334e-17; 0.208935; -0.375276; -0.280295
855; 40; 66; 0; 0; 0; 0.0271872; -0.0166235; -0.0514086
856; 40; 68; 6.93889e-18; 2.1684e-19; -2.77556e-17; -0.0980045; 0.0605434; 0.063972
857; 40; 70; 0; 0; 0; 0.44832; 0.866466; 0.226769
858; 40; 72; -6.93889e-18; -1.0842e-19; 2.77556e-17; 1.08452; -0.237799; 0.786504
859; 40; 73; -6.93889e-18; -1.0842e-19; 2.77556e-17; -0.554453; 0.386149; 0.201019
860; 40; 74; 1.04083e-17; 2.1684e-19; -4.16334e-17; -0.0868931; 0.471575; 0.589874
861; 40; 75; 3.46945e-18; 1.0842e-19; -1.38778e-17; -0.00906779; 0.00905967; -0.00937866
862; 40; 79; -3.46945e-18; 0; 1.38778e-17; 0.816405; -0.565349; 0.470185
863; 40; 82; 0; 0; 0; 0.33056; -0.287884; 0.0699657
864; 40; 84; 6.93889e-18; 2.1684e-19; -2.77556e-17; -0.336501; 0.543161; 0.255467
865; 40; 86; -1.04083e-17; -2.1684e-19; 4.16334e-17; 1.13233; 1.49003; 0.659497
866; 40; 87; 0; 0; 0; -0.214548; 0.241093; 0.0733055
867; 40; 89; -3.46945e-18; 0; 1.38778e-17; -0.293681; 0.280825; 0.59565
868; 40; 95; 3.46945e-18; 1.0842e-19; -1.38778e-17; 0.145573; -0.301413; 0.382505
869; 40; 101; -3.46945e-18; 0; 1.38778e-17; 1.49726; 1.71831; 0.625112
870; 40; 108; -3.46945e-18; 0; 1.38778e-17; 0.428422; -0.230416; -0.0286411
871; 40; 109; 6.93889e-18; 2.1684e-19; -2.77556e-17; 1.39143; 0.91431; 0.51313
872; 40; 110; 0; 0; 0; 0.113432; -0.11484; 0.0794411
873; 40; 112; 0; 0; 0; -0.114038; 0.0474443; -0.0332704
874; 40; 116; 3.46945e-18; 1.0842e-19; -1.38778e-17; 0.0147142; 0.46542; -0.292864
875; 40; 117; 3.46945e-18; 1.0842e-19; -1.38778e-17; 0.251046; -0.210899; 0.306247
876; 40; 118; 3.46945e-18; 1.0842e-19; -1.38778e-17; -0.0141067; -0.000894977; 0.00887667
877; 40; 119; 6.93889e-18; 2.1684e-19; -2.77556e-17; 0.068784; -0.133475; 0.128407
878; 40; 121; 0; 0; 0; 1.04574; -0.768825; 0.202238
879; 40; 123; -3.46945e-18; 0; 1.38778e-17; -0.355661; 1.06044; 0.0285952
880; 40; 129; -6.93889e-18; -1.0842e-19; 2.77556e-17; 0.294281; 0.888858; -0.780931
881; 40; 132; 3.46945e-18; 1.0842e-19; -1.38778e-17; 0.426481; 0.16498; 0.105809
882; 40; 137; -3.46945e-18; 0; 1.38778e-17; 0.247888; -0.651208; 0.418795
883; 40; 140; 1.38778e-17; 3.25261e-19; -5.55112e-17; 0.311325; -0.0649421; 0.988427
884; 40; 142; 6.93889e-18; 2.1684e-19; -2.77556e-17; 0.184952; 0.0885356; -0.0644098
885; 40; 143; -3.46945e-18; 0; 1.38778e-17; 0.000883839; -0.000427574; -0.00054243
886; 40; 144; -3.46945e-18; 0; 1.38778e-17; 0.175559; 0.156205; 0.386334
887; 40; 146; 6.93889e-18; 2.1684e-19; -2.77556e-17; 0.809392; 0.509108; 0.0326037
888; 40; 147; 0; 0; 0; 0.428276; 0.0177712; 0.106519
889; 40; 149; 0; 0; 0; 0.781446; 1.48124; 1.19246
890; 40; 153; -2.42861e-17; -5.42101e-19; 9.71445e-17; 0.597608; -0.734653; 0.895528
891; 40; 155; 1.04083e-17; 2.1684e-19; -4.16334e-17; -0.141466; 0.271111; 0.338911
892; 40; 163; 6.93889e-18; 2.1684e-19; -2.77556e-17; -0.051603; 0.240661; -0.233236
893; 40; 168; 6.93889e-18; 2.1684e-19; -2.77556e-17; 0.710454; 0.47881; -0.218669
894; 40; 174; 3.46945e-18; 1.0842e-19; -1.38778e-17; 0.376376; 0.444197; -0.0829653
895; 40; 177; -3.46945e-18; 0; 1.38778e-17; 0.51443; 0.9455; 0.19544
896; 40; 182; 0; 0; 0; 0.555693; -0.492003; 0.382545
897; 40; 184; 0; 0; 0; -0.41872; 0.81176; 0.148067
898; 40; 189; 3.46945e-18; 1.0842e-19; -1.38778e-17; -0.221069; 0.142232; 0.146482
899; 40; 194; 3.46945e-18; 1.0842e-19; -1.38778e-17; -0.0462167; 0.899406; -0.153053
900; 40; 195; 3.46945e-18; 1.0842e-19; -1.38778e-17; 0.373675; -0.430403; 0.0930082
901; 40; 197; 6.93889e-18; 2.1684e-19; -2.77556e-17; 0.487801; -0.0417098; -0.198491
902; 40; 198; -3.46945e-18; 0; 1.38778e-17; 0.0406361; 0.368504; -0.0743201
903; 41; 53; 0; 0; 0; -0.31536; 0.388267; 0.422337
904; 41; 68; 5.55112e-17; 2.77556e-17; -1.38778e-17; -0.0980045; 0.0605434; 0.063972
905; 41; 90; -5.55112e-17; -2.77556e-17; 1.38778e-17; -0.297624; 0.0868975; 0.107217
906; 41; 95; 0; 0; 0; 0.145573; -0.301413; 0.382505
907; 41; 98; 0; 0; 0; -0.185025; 0.00911666; 0.0181559
908; 41; 118; 1.11022e-16; 5.55112e-17; -2.77556e-17; -0.0141067; -0.000894977; 0.00887667
909; 41; 120; -5.55112e-17; -2.77556e-17; 1.38778e-17; -0.173398; -0.0823015; 0.666999
910; 41; 135; 5.55112e-17; 2.77556e-17; -1.38778e-17; -0.374574; 0.0100736; 0.325285
911; 41; 159; 1.11022e-16; 5.55112e-17; -2.77556e-17; 0.196556; -0.0402242; 0.141854
912; 41; 164; 0; 0; 0; -0.432511; 0.320413; 0.161715
913; 41; 165; -5.55112e-17; -2.77556e-17; 1.38778e-17; -0.296609; 0.303404; 0.744911
914; 41; 189; 0; 0; 0; -0.221069; 0.142232; 0.146482
915; 41; 195; 0; 0; 0; 0.373675; -0.430403; 0.0930082
916; 42; 89; 0; 0; 0; -0.293681; 0.280825; 0.59565
917; 42; 101; -2.22045e-16; -3.33067e-16; -2.22045e-16; 1.49726; 1.71831; 0.625112
918; 42; 110; -1.11022e-16; -1.11022e-16; -1.11022e-16; 0.113432; -0.11484; 0.0794411
919; 42; 140; 0; 0; 0; 0.311325; -0.0649421; 0.988427
920; 42; 143; 0; 0; 0; 0.000883839; -0.000427574; -0.00054243
921; 42; 167; -1.11022e-16; -1.11022e-16; -1.11022e-16; 2.36444; 1.71596; 1.44125
922; 43; 45; 0; 0; 0; -0.144435; -0.0764991; 0.198481
923; 43; 46; -2.77556e-17; -6.93889e-18; 5.55112e-17; 1.36738; 0.634279; 0.874444
924; 43; 71; 5.55112e-17; 2.08167e-17; -8.32667e-17; 0.49834; 0.404935; -0.198591
925; 43; 80; -2.77556e-17; -6.93889e-18; 5.55112e-17; -0.317366; 0.332169; 0.715957
926; 43; 81; -2.77556e-17; -6.93889e-18; 5.55112e-17; -0.299157; 0.582702; 1.3654
927; 43; 82; 0; 0; 0; 0.33056; -0.287884; 0.0699657
928; 43; 102; 0; 0; 0; -0.0427568; -0.0835201; 0.0173328
929; 43; 121; 0; 0; 0; 1.04574; -0.768825; 0.202238
930; 43; 124; 2.77556e-17; 1.38778e-17; -5.55112e-17; 0.00244775; -0.0085433; -0.00308358
931; 43; 125; 0; 0; 0; 0.457759; 0.845308; 1.90629
932; 43; 134; -8.32667e-17; -1.38778e-17; 8.32667e-17; 0.162181; 0.807633; 1.51964
933; 43; 168; 2.77556e-17; 1.38778e-17; -5.55112e-17; 0.710454; 0.47881; -0.218669
934; 43; 176; 2.77556e-17; 1.38778e-17; -5.55112e-17; -0.45857; 0.933503; 0.538439
935; 43; 178; 0; 0; 0; -0.355367; 0.222103; 0.325857
936; 43; 181; 0; 0; 0; -0.041223; -0.180728; 0.0860219
937; 43; 188; -2.77556e-17; -6.93889e-18; 5.55112e-17; -0.451111; 0.892134; 0.743016
938; 43; 195; 2.77556e-17; 1.38778e-17; -5.55112e-17; 0.373675; -0.430403; 0.0930082
939; 44; 73; 6.93889e-18; -2.77556e-17; 2.77556e-17; -0.554453; 0.386149; 0.201019
940; 44; 98; -6.93889e-18; 0; -2.77556e-17; -0.185025; 0.00911666; 0.0181559
941; 44; 118; -6.93889e-18; 2.77556e-17; -2.77556e-17; -0.0141067; -0.000894977; 0.00887667
942; 44; 135; 2.08167e-17; -5.55112e-17; 8.32667e-17; -0.374574; 0.0100736; 0.325285
943; 44; 149; -6.93889e-18; 0; -2.77556e-17; 0.781446; 1.48124; 1.19246
944; 44; 159; -6.93889e-18; 0; -2.77556e-17; 0.196556; -0.0402242; 0.141854
945; 45; 46; 0; 0; 0; 1.36738; 0.634279; 0.874444
946; 45; 50; 0; 0; 0; -0.735836; 1.82277; 0.320984
947; 45; 53; 0; 0; 0; -0.31536; 0.388267; 0.422337
948; 45; 55; -1.38778e-17; -6.93889e-18; 2.77556e-17; 0.0587851; -0.076563; 0.030863
949; 45; 71; -1.38778e-17; -6.93889e-18; 2.77556e-17; 0.49834; 0.404935; -0.198591
950; 45; 73; 1.38778e-17; 6.93889e-18; -1.38778e-17; -0.554453; 0.386149; 0.201019
951; 45; 75; 0; 0; 0; -0.00906779; 0.00905967; -0.00937866
952; 45; 76; 1.38778e-17; 6.93889e-18; -1.38778e-17; -0.777539; 0.512327; 0.120262
953; 45; 77; -1.38778e-17; -6.93889e-18; 2.77556e-17; -0.10635; -0.177308; 0.874154
954; 45; 80; -4.16334e-17; -2.08167e-17; 6.93889e-17; -0.317366; 0.332169; 0.715957
955; 45; 81; -1.38778e-17; -6.93889e-18; 2.77556e-17; -0.299157; 0.582702; 1.3654
956; 45; 82; 0; 0; 0; 0.33056; -0.287884; 0.0699657
957; 45; 83; 1.38778e-17; 6.93889e-18; -1.38778e-17; -0.0503209; 0.00335509; 0.0280658
958; 45; 84; -1.38778e-17; -6.93889e-18; 2.77556e-17; -0.336501; 0.543161; 0.255467
959; 45; 85; 0; 0; 0; 0.00586849; -0.012294; 0.00852715
960; 45; 86; 0; 0; 0; 1.13233; 1.49003; 0.659497
961; 45; 88; 0; 0; 0; -0.458436; 0.167989; 0.314374
962; 45; 89; -2.77556e-17; -1.38778e-17; 4.16334e-17; -0.293681; 0.280825; 0.59565
963; 45; 92; 0; 0; 0; -0.653492; 0.874143; 0.181776
964; 45; 96; 0; 0; 0; -0.107443; 0.0438714; 0.0267739
965; 45; 97; -2.77556e-17; -1.38778e-17; 4.16334e-17; -0.131558; -0.240114; 0.414737
966; 45; 101; 0; 0; 0; 1.49726; 1.71831; 0.625112
967; 45; 106; 0; 0; 0; 0.129575; 1.36382; -0.234178
968; 45; 110; -1.38778e-17; -6.93889e-18; 2.77556e-17; 0.113432; -0.11484; 0.0794411
969; 45; 112; 0; 0; 0; -0.114038; 0.0474443; -0.0332704
970; 45; 114; 4.16334e-17; 2.08167e-17; -4.16334e-17; -0.590293; 1.49364; 0.271714
971; 45; 125; -1.11022e-16; -5.55112e-17; 1.52656e-16; 0.457759; 0.845308; 1.90629
972; 45; 134; -4.16334e-17; -2.08167e-17; 6.93889e-17; 0.162181; 0.807633; 1.51964
973; 45; 135; -1.38778e-17; -6.93889e-18; 2.77556e-17; -0.374574; 0.0100736; 0.325285
974; 45; 138; -1.38778e-17; -6.93889e-18; 2.77556e-17; 0.0586351; 0.265623; -0.148431
975; 45; 149; 0; 0; 0; 0.781446; 1.48124; 1.19246
976; 45; 162; -1.38778e-17; -6.93889e-18; 2.77556e-17; -0.52204; 0.566283; -0.119457
977; 45; 163; -1.38778e-17; -6.93889e-18; 2.77556e-17; -0.051603; 0.240661; -0.233236
978; 45; 164; 0; 0; 0; -0.432511; 0.320413; 0.161715
979; 45; 168; 0; 0; 0; 0.710454; 0.47881; -0.218669
980; 45; 173; 4.16334e-17; 2.08167e-17; -4.16334e-17; -0.740171; 0.484784; 0.284513
981; 45; 176; 1.38778e-17; 6.93889e-18; -1.38778e-17; -0.45857; 0.933503; 0.538439
982; 45; 178; 1.38778e-17; 6.93889e-18; -1.38778e-17; -0.355367; 0.222103; 0.325857
983; 45; 180; -2.77556e-17; -1.38778e-17; 4.16334e-17; -0.168244; -0.0907687; 0.456113
984; 45; 185; -1.38778e-17; -6.93889e-18; 2.77556e-17; -0.677906; 1.02877; -0.367395
985; 45; 188; 1.38778e-17; 6.93889e-18; -1.38778e-17; -0.451111; 0.892134; 0.743016
986; 45; 189; -1.38778e-17; -6.93889e-18; 2.77556e-17; -0.221069; 0.142232; 0.146482
987; 45; 194; 1.38778e-17; 6.93889e-18; -1.38778e-17; -0.0462167; 0.899406; -0.153053
988; 45; 195; 0; 0; 0; 0.373675; -0.430403; 0.0930082
989; 46; 53; 0; 0; 0; -0.31536; 0.388267; 0.422337
990; 46; 55; 0; 0; 0; 0.0587851; -0.076563; 0.030863
991; 46; 58; 0; 0; 0; -0.00416846; -0.104423; 0.107854
992; 46; 67; 0; 0; 0; 0.214849; 0.518879; -0.253579
993; 46; 68; 0; 0; 0; -0.0980045; 0.0605434; 0.063972
994; 46; 71; 1.11022e-16; 5.55112e-17; 5.55112e-17; 0.49834; 0.404935; -0.198591
995; 46; 72; 0; 0; 0; 1.08452; -0.237799; 0.786504
996; 46; 73; 0; 0; 0; -0.554453; 0.386149; 0.201019
997; 46; 75; 1.11022e-16; 5.55112e-17; 5.55112e-17; -0.00906779; 0.00905967; -0.00937866
998; 46; 76; 1.11022e-16; 5.55112e-17; 5.55112e-17; -0.777539; 0.512327; 0.120262
999; 46; 77; 0; 0; 0; -0.10635; -0.177308; 0.874154
1000; 46; 80; 0; 0; 0; -0.317366; 0.332169; 0.715957
1001; 46; 81; 1.11022e-16; 5.55112e-17; 5.55112e-17; -0.299157; 0.582702; 1.3654
1002; 46; 82; 0; 0; 0; 0.33056; -0.287884; 0.0699657
1003; 46; 83; 0; 0; 0; -0.0503209; 0.00335509; 0.0280658
1004; 46; 84; 0; 0; 0; -0.336501; 0.543161; 0.255467
1005; 46; 85; -2.22045e-16; -5.55112e-17; -1.11022e-16; 0.00586849; -0.012294; 0.00852715
1006; 46; 86; -2.22045e-16; -5.55112e-17; -1.11022e-16; 1.13233; 1.49003; 0.659497
1007; 46; 87; -2.22045e-16; -5.55112e-17; -1.11022e-16; -0.214548; 0.241093; 0.0733055
1008; 46; 88; 0; 0; 0; -0.458436; 0.167989; 0.314374
1009; 46; 89; 0; 0; 0; -0.293681; 0.280825; 0.59565
1010; 46; 90; 1.11022e-16; 1.11022e-16; 1.11022e-16; -0.297624; 0.0868975; 0.107217
1011; 46; 92; 1.11022e-16; 5.55112e-17; 5.55112e-17; -0.653492; 0.874143; 0.181776
1012; 46; 96; -1.11022e-16; 0; -5.55112e-17; -0.107443; 0.0438714; 0.0267739
1013; 46; 97; 0; 0; 0; -0.131558; -0.240114; 0.414737
1014; 46; 101; 1.11022e-16; 5.55112e-17; 5.55112e-17; 1.49726; 1.71831; 0.625112
1015; 46; 106; 0; 0; 0; 0.129575; 1.36382; -0.234178
1016; 46; 110; -1.11022e-16; 0; -5.55112e-17; 0.113432; -0.11484; 0.0794411
1017; 46; 111; -1.11022e-16; 0; -5.55112e-17; -0.344359; -0.0568164; 0.177257
1018; 46; 114; 0; 0; 0; -0.590293; 1.49364; 0.271714
1019; 46; 120; 1.11022e-16; 5.55112e-17; 5.55112e-17; -0.173398; -0.0823015; 0.666999
1020; 46; 121; -1.11022e-16; 0; -5.55112e-17; 1.04574; -0.768825; 0.202238
1021; 46; 122; 1.11022e-16; 5.55112e-17; 5.55112e-17; -0.102493; -0.0624621; 0.248217
1022; 46; 123; 1.11022e-16; 5.55112e-17; 5.55112e-17; -0.355661; 1.06044; 0.0285952
1023; 46; 125; -1.11022e-16; 0; -5.55112e-17; 0.457759; 0.845308; 1.90629
