# FractureId; NumTraces
0; 11
# TraceId; Tips; Length
1762; true; 0.0160715
562; true; 0.0160715
1655; true; 0.0160715
351; true; 0.0160715
1062; true; 0.0160715
1864; true; 0.0160715
611; true; 0.0160715
1918; true; 0.0011217
# FractureId; NumTraces
86; 74
# TraceId; Tips; Length
1963; true; 3.25765
1939; true; 2.36329
1957; true; 2.05589
291; true; 1.98426
777; true; 1.98426
104; true; 1.98426
1557; true; 1.98426
1717; true; 1.98426
1251; true; 1.98426
1063; true; 1.98426
1006; true; 1.98426
1898; true; 1.98426
865; true; 1.98426
727; true; 1.98426
393; true; 1.98426
141; true; 1.98426
563; true; 1.98426
430; true; 1.98426
1865; true; 1.98426
237; true; 1.98426
1308; true; 1.98426
1465; true; 1.98426
1600; true; 1.98426
1656; true; 1.98426
5; true; 1.98426
1792; true; 1.98426
1763; true; 1.98426
1515; true; 1.98426
1377; true; 1.98426
1333; true; 1.98426
1214; true; 1.98426
533; true; 1.98426
1623; true; 1.98426
440; true; 1.98426
352; true; 1.98426
960; true; 1.98426
165; true; 1.98426
1941; true; 1.74624
1945; true; 1.66714
1946; true; 1.62887
1969; true; 1.49993
1940; true; 1.38983
1948; true; 1.31361
1967; true; 1.28566
1968; true; 1.24558
1964; true; 1.17117
1970; true; 1.16584
1949; true; 1.11886
1935; true; 1.10644
1954; true; 1.03833
1966; true; 0.925313
1971; true; 0.913506
1960; true; 0.779405
1934; true; 0.721048
1933; true; 0.580702
1962; true; 0.562034
1937; true; 0.508283
1952; true; 0.496203
1965; true; 0.494554
1942; true; 0.487296
1958; true; 0.456481
1956; true; 0.452189
1936; true; 0.449824
1947; true; 0.448653
1959; true; 0.356992
1961; true; 0.339087
1932; true; 0.330953
1953; true; 0.309879
1951; true; 0.227536
1943; true; 0.179906
1944; true; 0.127916
1938; true; 0.119103
1950; true; 0.0094068
1955; true; 0.0011217
# FractureId; NumTraces
87; 36
# TraceId; Tips; Length
1986; true; 3.25765
1975; true; 2.36329
1982; true; 2.05589
1988; true; 1.17117
1991; true; 1.16584
1973; true; 1.10644
1979; true; 1.03833
1992; true; 0.913506
1987; true; 0.884206
1972; true; 0.721048
1974; true; 0.508283
1989; true; 0.494554
1983; true; 0.456481
1981; true; 0.452189
1977; true; 0.448653
1984; true; 0.356992
1985; true; 0.339087
1516; true; 0.330953
1866; true; 0.330953
1378; true; 0.330953
166; true; 0.330953
471; true; 0.330953
728; true; 0.330953
866; true; 0.330953
1147; true; 0.330953
1466; true; 0.330953
1334; true; 0.330953
1007; true; 0.330953
1252; true; 0.330953
1064; true; 0.330953
1601; true; 0.330953
1932; true; 0.330953
1990; true; 0.300929
1978; true; 0.227536
1976; true; 0.179906
1980; true; 0.0011217
# FractureId; NumTraces
88; 57
# TraceId; Tips; Length
2014; true; 3.25765
1998; true; 2.36329
2005; true; 2.13496
2010; true; 2.05589
2006; true; 1.72855
2002; true; 1.62887
2018; true; 1.42612
1999; true; 1.38983
2021; true; 1.28566
2022; true; 1.24558
2019; true; 1.17117
1995; true; 1.10644
2009; true; 1.03833
2017; true; 0.929417
2024; true; 0.913506
2015; true; 0.884206
2011; true; 0.779405
1993; true; 0.721048
2004; true; 0.694066
167; true; 0.580702
1793; true; 0.580702
105; true; 0.580702
472; true; 0.580702
564; true; 0.580702
778; true; 0.580702
1008; true; 0.580702
1657; true; 0.580702
1624; true; 0.580702
1215; true; 0.580702
1839; true; 0.580702
612; true; 0.580702
729; true; 0.580702
961; true; 0.580702
1101; true; 0.580702
1284; true; 0.580702
1467; true; 0.580702
1558; true; 0.580702
1899; true; 0.580702
1933; true; 0.580702
1727; true; 0.580702
1687; true; 0.580702
1764; true; 0.580702
1065; true; 0.580702
1148; true; 0.580702
2013; true; 0.562034
1997; true; 0.49696
2007; true; 0.496203
2020; true; 0.494554
2012; true; 0.339087
1994; true; 0.328065
2008; true; 0.309879
2023; true; 0.300929
2000; true; 0.179906
2001; true; 0.127916
1996; true; 0.119103
2016; true; 0.116559
2003; true; 0.0166911
# FractureId; NumTraces
89; 67
# TraceId; Tips; Length
2045; true; 3.25765
2028; true; 2.36329
2041; true; 2.05589
2044; true; 1.83792
2030; true; 1.74624
2037; true; 1.72855
2032; true; 1.62887
2029; true; 1.38983
2051; true; 1.24558
2048; true; 1.17117
2053; true; 1.16584
2036; true; 1.11886
2026; true; 1.10644
2039; true; 1.03833
2054; true; 0.913506
2046; true; 0.884206
779; true; 0.721048
238; true; 0.721048
168; true; 0.721048
1993; true; 0.721048
1972; true; 0.721048
1934; true; 0.721048
1900; true; 0.721048
1867; true; 0.721048
1794; true; 0.721048
1688; true; 0.721048
1066; true; 0.721048
657; true; 0.721048
565; true; 0.721048
510; true; 0.721048
821; true; 0.721048
867; true; 0.721048
473; true; 0.721048
353; true; 0.721048
962; true; 0.721048
1009; true; 0.721048
270; true; 0.721048
1149; true; 0.721048
106; true; 0.721048
1216; true; 0.721048
1253; true; 0.721048
1285; true; 0.721048
1468; true; 0.721048
1559; true; 0.721048
1602; true; 0.721048
292; true; 0.721048
1517; true; 0.721048
1625; true; 0.721048
1765; true; 0.721048
730; true; 0.721048
916; true; 0.721048
1728; true; 0.721048
2035; true; 0.694066
2055; true; 0.577521
2043; true; 0.562034
2049; true; 0.494554
2033; true; 0.448653
2042; true; 0.339087
2025; true; 0.328065
2038; true; 0.309879
2052; true; 0.300929
2050; true; 0.204357
2031; true; 0.179906
2027; true; 0.119103
2047; true; 0.116559
2034; true; 0.0166911
2040; true; 0.0011217
# FractureId; NumTraces
90; 76
# TraceId; Tips; Length
2077; true; 1.72855
2075; true; 1.7104
2085; true; 1.50447
2092; true; 1.42612
2074; true; 1.21923
2093; true; 1.17117
2071; true; 1.11886
2057; true; 1.10644
2061; true; 1.07945
2056; true; 1.02688
2060; true; 0.969887
2084; true; 0.956749
2090; true; 0.929417
2098; true; 0.913506
2079; true; 0.812963
2069; true; 0.694066
2091; true; 0.588093
2099; true; 0.577521
2087; true; 0.562034
2066; true; 0.550093
2058; true; 0.49696
2081; true; 0.496904
2078; true; 0.496203
2094; true; 0.494554
2076; true; 0.469362
2083; true; 0.452189
2073; true; 0.394501
2064; true; 0.391448
2086; true; 0.339087
1437; true; 0.328065
1560; true; 0.328065
65; true; 0.328065
1994; true; 0.328065
1349; true; 0.328065
1286; true; 0.328065
1469; true; 0.328065
1150; true; 0.328065
310; true; 0.328065
2025; true; 0.328065
394; true; 0.328065
474; true; 0.328065
519; true; 0.328065
566; true; 0.328065
658; true; 0.328065
905; true; 0.328065
299; true; 0.328065
137; true; 0.328065
1217; true; 0.328065
1317; true; 0.328065
18; true; 0.328065
1901; true; 0.328065
1729; true; 0.328065
1689; true; 0.328065
1626; true; 0.328065
1448; true; 0.328065
271; true; 0.328065
1010; true; 0.328065
822; true; 0.328065
1795; true; 0.328065
613; true; 0.328065
107; true; 0.328065
2080; true; 0.309879
2097; true; 0.300929
2096; true; 0.298337
2089; true; 0.283008
2070; true; 0.275714
2082; true; 0.214929
2095; true; 0.204357
2068; true; 0.197573
2059; true; 0.186137
2063; true; 0.179906
2065; true; 0.127916
2088; true; 0.116559
2072; true; 0.0985075
2062; true; 0.0954158
2067; true; 0.0166911
# FractureId; NumTraces
91; 14
# TraceId; Tips; Length
2103; true; 1.72855
659; true; 1.02688
1379; true; 1.02688
1730; true; 1.02688
2056; true; 1.02688
2102; true; 0.694066
2109; true; 0.577521
2106; true; 0.562034
2104; true; 0.496203
2108; true; 0.300929
2107; true; 0.298337
2105; true; 0.245713
2100; true; 0.186137
2101; true; 0.0166911
# FractureId; NumTraces
92; 60
# TraceId; Tips; Length
2133; true; 3.25765
2113; true; 2.36329
2130; true; 2.05589
2123; true; 1.72855
2118; true; 1.62887
2136; true; 1.42612
2114; true; 1.38983
2137; true; 1.17117
567; true; 1.10644
108; true; 1.10644
1561; true; 1.10644
1470; true; 1.10644
780; true; 1.10644
395; true; 1.10644
1902; true; 1.10644
963; true; 1.10644
1011; true; 1.10644
2057; true; 1.10644
2026; true; 1.10644
1287; true; 1.10644
1973; true; 1.10644
1868; true; 1.10644
1840; true; 1.10644
354; true; 1.10644
1690; true; 1.10644
1627; true; 1.10644
1067; true; 1.10644
1518; true; 1.10644
1254; true; 1.10644
1995; true; 1.10644
169; true; 1.10644
614; true; 1.10644
66; true; 1.10644
1935; true; 1.10644
1766; true; 1.10644
1658; true; 1.10644
2126; true; 1.03833
2135; true; 0.929417
2141; true; 0.913506
2120; true; 0.694066
2138; true; 0.69092
2132; true; 0.562034
2111; true; 0.49696
2124; true; 0.496203
2139; true; 0.494554
2129; true; 0.441682
2116; true; 0.391448
2131; true; 0.339087
2125; true; 0.309879
2121; true; 0.275714
2127; true; 0.214929
2140; true; 0.204357
2112; true; 0.186137
2115; true; 0.179906
2117; true; 0.127916
2110; true; 0.119103
2134; true; 0.116559
2122; true; 0.0985075
2119; true; 0.0166911
2128; true; 0.0011217
# FractureId; NumTraces
93; 11
# TraceId; Tips; Length
2142; true; 2.36329
2143; true; 1.31361
2144; true; 1.03833
2145; true; 0.884206
2146; true; 0.577521
239; true; 0.449824
660; true; 0.449824
731; true; 0.449824
1519; true; 0.449824
1380; true; 0.449824
1936; true; 0.449824
# FractureId; NumTraces
94; 5
# TraceId; Tips; Length
1381; true; 2.43244
1520; true; 2.43244
2149; true; 1.03833
2148; true; 0.496203
2147; true; 0.179906
# FractureId; NumTraces
95; 35
# TraceId; Tips; Length
2168; true; 1.2659
2163; true; 1.09399
2156; true; 1.03833
2160; true; 0.956749
2152; true; 0.926213
2165; true; 0.925313
2167; true; 0.915757
2162; true; 0.884206
2151; true; 0.596727
1382; true; 0.508283
1937; true; 0.508283
170; true; 0.508283
1974; true; 0.508283
1603; true; 0.508283
138; true; 0.508283
1449; true; 0.508283
441; true; 0.508283
1045; true; 0.508283
661; true; 0.508283
823; true; 0.508283
1869; true; 0.508283
1118; true; 0.508283
906; true; 0.508283
868; true; 0.508283
2155; true; 0.496203
2154; true; 0.469362
2159; true; 0.452189
2169; true; 0.378114
2166; true; 0.300929
2164; true; 0.298337
2161; true; 0.245713
2157; true; 0.214929
2150; true; 0.186137
2153; true; 0.0166911
2158; true; 0.0011217
# FractureId; NumTraces
96; 37
# TraceId; Tips; Length
2181; true; 3.25765
2171; true; 2.36329
2177; true; 2.05589
2174; true; 1.62887
2172; true; 1.38983
2183; true; 1.17117
2186; true; 0.913506
2182; true; 0.884206
2178; true; 0.779405
2184; true; 0.69092
2180; true; 0.562034
2170; true; 0.49696
2175; true; 0.496203
2185; true; 0.494554
2179; true; 0.339087
2176; true; 0.309879
2173; true; 0.179906
1562; true; 0.119103
1102; true; 0.119103
1068; true; 0.119103
781; true; 0.119103
1691; true; 0.119103
171; true; 0.119103
2027; true; 0.119103
2110; true; 0.119103
1288; true; 0.119103
1903; true; 0.119103
1841; true; 0.119103
1628; true; 0.119103
1218; true; 0.119103
964; true; 0.119103
568; true; 0.119103
1471; true; 0.119103
1938; true; 0.119103
1767; true; 0.119103
1996; true; 0.119103
1012; true; 0.119103
# FractureId; NumTraces
97; 51
# TraceId; Tips; Length
2201; true; 3.25765
2187; true; 2.36329
2193; true; 2.13496
2198; true; 2.05589
2195; true; 1.72855
2192; true; 1.62887
2188; true; 1.38983
2208; true; 1.24558
2204; true; 1.17117
2203; true; 0.929417
2209; true; 0.913506
2202; true; 0.884206
2199; true; 0.779405
2206; true; 0.69092
2210; true; 0.577521
2200; true; 0.562034
2205; true; 0.530846
1289; true; 0.49696
1219; true; 0.49696
1731; true; 0.49696
1768; true; 0.49696
109; true; 0.49696
1904; true; 0.49696
1069; true; 0.49696
1013; true; 0.49696
782; true; 0.49696
1870; true; 0.49696
1842; true; 0.49696
355; true; 0.49696
1103; true; 0.49696
1629; true; 0.49696
1659; true; 0.49696
1796; true; 0.49696
240; true; 0.49696
2170; true; 0.49696
2058; true; 0.49696
569; true; 0.49696
615; true; 0.49696
67; true; 0.49696
1997; true; 0.49696
1151; true; 0.49696
1472; true; 0.49696
2111; true; 0.49696
965; true; 0.49696
2196; true; 0.496203
2207; true; 0.494554
2190; true; 0.391448
2197; true; 0.309879
2189; true; 0.179906
2191; true; 0.127916
2194; true; 0.0985075
# FractureId; NumTraces
98; 71
# TraceId; Tips; Length
2251; true; 2.12935
2235; true; 2.05589
2219; true; 1.62887
2232; true; 1.57379
2241; true; 1.55401
2236; true; 1.50447
2238; true; 1.50037
2215; true; 1.38983
2250; true; 1.28566
2212; true; 1.07945
2211; true; 0.969887
2233; true; 0.956749
2214; true; 0.954313
2247; true; 0.929417
2253; true; 0.913506
2245; true; 0.857276
2228; true; 0.812963
2242; true; 0.779405
2223; true; 0.694066
2248; true; 0.588093
2244; true; 0.562034
2220; true; 0.550093
2229; true; 0.496904
2227; true; 0.496203
2249; true; 0.494554
2226; true; 0.469362
2231; true; 0.452189
2234; true; 0.441682
2217; true; 0.391448
2237; true; 0.378398
2239; true; 0.356992
2243; true; 0.339087
2252; true; 0.300929
2224; true; 0.275714
2240; true; 0.245713
2225; true; 0.227536
2230; true; 0.214929
2222; true; 0.197573
1152; true; 0.186137
1660; true; 0.186137
1473; true; 0.186137
520; true; 0.186137
475; true; 0.186137
396; true; 0.186137
311; true; 0.186137
203; true; 0.186137
19; true; 0.186137
1630; true; 0.186137
570; true; 0.186137
662; true; 0.186137
824; true; 0.186137
940; true; 0.186137
1199; true; 0.186137
1322; true; 0.186137
2150; true; 0.186137
2100; true; 0.186137
2059; true; 0.186137
1905; true; 0.186137
1732; true; 0.186137
68; true; 0.186137
1692; true; 0.186137
1563; true; 0.186137
1383; true; 0.186137
1350; true; 0.186137
907; true; 0.186137
2112; true; 0.186137
2216; true; 0.179906
2218; true; 0.127916
2246; true; 0.116559
2213; true; 0.0954158
2221; true; 0.0166911
# FractureId; NumTraces
99; 10
# TraceId; Tips; Length
356; true; 0.969887
663; true; 0.969887
1384; true; 0.969887
1797; true; 0.969887
2060; true; 0.969887
2211; true; 0.969887
2257; true; 0.577521
2255; true; 0.496203
2256; true; 0.300929
2254; true; 0.179906
# FractureId; NumTraces
100; 11
# TraceId; Tips; Length
664; true; 1.07945
1385; true; 1.07945
2061; true; 1.07945
2212; true; 1.07945
2262; true; 0.562034
2258; true; 0.550093
2260; true; 0.496203
2264; true; 0.300929
2263; true; 0.298337
2261; true; 0.214929
2259; true; 0.0166911
# FractureId; NumTraces
101; 67
# TraceId; Tips; Length
2285; true; 3.25765
917; true; 2.36329
1939; true; 2.36329
1871; true; 2.36329
571; true; 2.36329
966; true; 2.36329
2187; true; 2.36329
1604; true; 2.36329
1631; true; 2.36329
1661; true; 2.36329
1769; true; 2.36329
1798; true; 2.36329
1843; true; 2.36329
1906; true; 2.36329
2171; true; 2.36329
110; true; 2.36329
1975; true; 2.36329
1998; true; 2.36329
2028; true; 2.36329
2113; true; 2.36329
2142; true; 2.36329
1521; true; 2.36329
1564; true; 2.36329
6; true; 2.36329
172; true; 2.36329
241; true; 2.36329
293; true; 2.36329
357; true; 2.36329
732; true; 2.36329
783; true; 2.36329
869; true; 2.36329
1014; true; 2.36329
1104; true; 2.36329
1126; true; 2.36329
1220; true; 2.36329
1255; true; 2.36329
1335; true; 2.36329
1070; true; 2.36329
2273; true; 2.13496
2279; true; 2.05589
2266; true; 1.74624
2274; true; 1.72855
2269; true; 1.66714
2270; true; 1.62887
2265; true; 1.38983
2272; true; 1.31361
2291; true; 1.28566
2292; true; 1.24558
2286; true; 1.17117
2293; true; 1.16584
2277; true; 1.03833
2290; true; 0.925313
2294; true; 0.913506
2282; true; 0.779405
2288; true; 0.69092
2284; true; 0.562034
2287; true; 0.530846
2275; true; 0.496203
2289; true; 0.494554
2267; true; 0.487296
2280; true; 0.456481
2271; true; 0.448653
2281; true; 0.356992
2283; true; 0.339087
2276; true; 0.309879
2268; true; 0.179906
2278; true; 0.0011217
# FractureId; NumTraces
102; 26
# TraceId; Tips; Length
2299; true; 1.72855
2303; true; 1.42612
2302; true; 0.929417
2307; true; 0.577521
2301; true; 0.562034
2304; true; 0.530846
2300; true; 0.496203
2305; true; 0.494554
2296; true; 0.391448
2306; true; 0.300929
2295; true; 0.179906
2298; true; 0.0985075
572; true; 0.0954158
476; true; 0.0954158
2213; true; 0.0954158
1844; true; 0.0954158
1153; true; 0.0954158
2062; true; 0.0954158
928; true; 0.0954158
300; true; 0.0954158
1799; true; 0.0954158
1733; true; 0.0954158
1386; true; 0.0954158
358; true; 0.0954158
521; true; 0.0954158
2297; true; 0.0094068
# FractureId; NumTraces
103; 7
# TraceId; Tips; Length
2151; true; 0.596727
665; true; 0.596727
1387; true; 0.596727
2309; true; 0.496203
2310; true; 0.452189
2311; true; 0.300929
2308; true; 0.0166911
# FractureId; NumTraces
104; 8
# TraceId; Tips; Length
2214; true; 0.954313
1388; true; 0.954313
666; true; 0.954313
2316; true; 0.300929
2315; true; 0.298337
2314; true; 0.245713
2313; true; 0.197573
2312; true; 0.0166911
# FractureId; NumTraces
105; 5
# TraceId; Tips; Length
204; true; 0.926213
2152; true; 0.926213
667; true; 0.926213
2318; true; 0.452189
2317; true; 0.227536
# FractureId; NumTraces
106; 55
# TraceId; Tips; Length
2332; true; 3.25765
2323; true; 2.13496
2328; true; 2.05589
2322; true; 1.62887
1256; true; 1.38983
573; true; 1.38983
616; true; 1.38983
1999; true; 1.38983
967; true; 1.38983
1015; true; 1.38983
1071; true; 1.38983
1907; true; 1.38983
1693; true; 1.38983
1565; true; 1.38983
2029; true; 1.38983
2215; true; 1.38983
1800; true; 1.38983
1770; true; 1.38983
2188; true; 1.38983
1632; true; 1.38983
1522; true; 1.38983
1474; true; 1.38983
1438; true; 1.38983
1318; true; 1.38983
1221; true; 1.38983
1105; true; 1.38983
784; true; 1.38983
397; true; 1.38983
359; true; 1.38983
2265; true; 1.38983
111; true; 1.38983
2114; true; 1.38983
69; true; 1.38983
1662; true; 1.38983
1845; true; 1.38983
1872; true; 1.38983
2172; true; 1.38983
1940; true; 1.38983
2338; true; 1.28566
2339; true; 1.24558
2334; true; 1.17117
2333; true; 0.929417
2329; true; 0.779405
2336; true; 0.69092
2331; true; 0.562034
2335; true; 0.530846
2325; true; 0.496203
2337; true; 0.494554
2327; true; 0.441682
2320; true; 0.391448
2330; true; 0.339087
2319; true; 0.179906
2321; true; 0.127916
2324; true; 0.0985075
2326; true; 0.0011217
# FractureId; NumTraces
107; 10
# TraceId; Tips; Length
2344; true; 3.25765
2343; true; 2.05589
1771; true; 1.74624
1941; true; 1.74624
2030; true; 1.74624
733; true; 1.74624
2266; true; 1.74624
2341; true; 1.03833
2340; true; 0.179906
2342; true; 0.0011217
# FractureId; NumTraces
108; 17
# TraceId; Tips; Length
2349; true; 2.05589
2346; true; 1.03833
2350; true; 0.884206
2267; true; 0.487296
734; true; 0.487296
1942; true; 0.487296
1801; true; 0.487296
1257; true; 0.487296
870; true; 0.487296
1605; true; 0.487296
1072; true; 0.487296
1523; true; 0.487296
1389; true; 0.487296
173; true; 0.487296
2348; true; 0.452189
2345; true; 0.179906
2347; true; 0.0011217
# FractureId; NumTraces
109; 9
# TraceId; Tips; Length
871; true; 1.74223
1154; true; 1.74223
1390; true; 1.74223
1524; true; 1.74223
2353; true; 1.30339
2354; true; 0.562034
2355; true; 0.528288
2352; true; 0.496203
2351; true; 0.179906
# FractureId; NumTraces
110; 130
# TraceId; Tips; Length
2392; true; 3.25765
2359; true; 2.84736
2408; true; 2.80272
2384; true; 2.58643
2388; true; 2.25181
2367; true; 2.13496
2395; true; 2.11838
2382; true; 2.05589
2374; true; 1.95347
2371; true; 1.8515
2405; true; 1.85111
2391; true; 1.83792
2372; true; 1.72855
2370; true; 1.7104
2357; true; 1.66714
2358; true; 1.62887
2383; true; 1.50447
2398; true; 1.42612
2406; true; 1.24558
2399; true; 1.17117
2409; true; 1.16584
2366; true; 1.11886
2377; true; 1.03833
2381; true; 1.01157
2396; true; 0.929417
2410; true; 0.913506
2393; true; 0.884206
2404; true; 0.834986
2364; true; 0.694066
2401; true; 0.69092
2386; true; 0.659866
2397; true; 0.588093
2390; true; 0.562034
2360; true; 0.550093
2400; true; 0.530846
2411; true; 0.528288
2376; true; 0.496904
2373; true; 0.496203
2402; true; 0.494554
2385; true; 0.456481
2380; true; 0.452189
2361; true; 0.448653
2369; true; 0.394501
2356; true; 0.391448
2412; true; 0.378114
2387; true; 0.356992
2389; true; 0.339087
2375; true; 0.309879
2407; true; 0.300929
2394; true; 0.283008
2365; true; 0.275714
2378; true; 0.214929
2403; true; 0.204357
2363; true; 0.197573
1943; true; 0.179906
1326; true; 0.179906
785; true; 0.179906
1016; true; 0.179906
1258; true; 0.179906
617; true; 0.179906
2268; true; 0.179906
918; true; 0.179906
1073; true; 0.179906
756; true; 0.179906
1606; true; 0.179906
2216; true; 0.179906
2340; true; 0.179906
2319; true; 0.179906
668; true; 0.179906
1718; true; 0.179906
1475; true; 0.179906
1391; true; 0.179906
1336; true; 0.179906
2295; true; 0.179906
1127; true; 0.179906
872; true; 0.179906
825; true; 0.179906
735; true; 0.179906
1290; true; 0.179906
522; true; 0.179906
511; true; 0.179906
477; true; 0.179906
360; true; 0.179906
312; true; 0.179906
272; true; 0.179906
112; true; 0.179906
70; true; 0.179906
20; true; 0.179906
1772; true; 0.179906
2254; true; 0.179906
7; true; 0.179906
2189; true; 0.179906
2173; true; 0.179906
2147; true; 0.179906
2063; true; 0.179906
1976; true; 0.179906
1846; true; 0.179906
2000; true; 0.179906
301; true; 0.179906
2351; true; 0.179906
1802; true; 0.179906
574; true; 0.179906
2345; true; 0.179906
968; true; 0.179906
1155; true; 0.179906
1873; true; 0.179906
1119; true; 0.179906
1351; true; 0.179906
1734; true; 0.179906
1566; true; 0.179906
294; true; 0.179906
447; true; 0.179906
2115; true; 0.179906
1439; true; 0.179906
1222; true; 0.179906
2031; true; 0.179906
1908; true; 0.179906
1694; true; 0.179906
1106; true; 0.179906
44; true; 0.179906
174; true; 0.179906
534; true; 0.179906
330; true; 0.179906
1525; true; 0.179906
1049; true; 0.179906
1271; true; 0.179906
212; true; 0.179906
2368; true; 0.0985075
2362; true; 0.0166911
2379; true; 0.0011217
# FractureId; NumTraces
111; 47
# TraceId; Tips; Length
2420; true; 2.05589
2418; true; 1.72855
2414; true; 1.62887
2425; true; 1.42612
2429; true; 1.28566
2426; true; 1.17117
2416; true; 1.11886
2424; true; 0.929417
2431; true; 0.913506
2421; true; 0.779405
2415; true; 0.694066
2423; true; 0.562034
2427; true; 0.494554
1156; true; 0.391448
1663; true; 0.391448
2320; true; 0.391448
2356; true; 0.391448
113; true; 0.391448
2217; true; 0.391448
2116; true; 0.391448
1223; true; 0.391448
71; true; 0.391448
273; true; 0.391448
398; true; 0.391448
478; true; 0.391448
575; true; 0.391448
669; true; 0.391448
1107; true; 0.391448
1633; true; 0.391448
1567; true; 0.391448
2064; true; 0.391448
1803; true; 0.391448
2190; true; 0.391448
1735; true; 0.391448
2296; true; 0.391448
618; true; 0.391448
1695; true; 0.391448
1909; true; 0.391448
1352; true; 0.391448
1476; true; 0.391448
1017; true; 0.391448
2422; true; 0.339087
2419; true; 0.309879
2430; true; 0.300929
2428; true; 0.204357
2413; true; 0.127916
2417; true; 0.0985075
# FractureId; NumTraces
112; 38
# TraceId; Tips; Length
2441; true; 2.05589
2437; true; 1.72855
2432; true; 1.62887
2448; true; 1.28566
2449; true; 1.16584
2439; true; 1.03833
2446; true; 0.929417
2450; true; 0.913506
2443; true; 0.779405
2434; true; 0.694066
2438; true; 0.496203
2447; true; 0.494554
2442; true; 0.356992
2444; true; 0.339087
2435; true; 0.275714
2440; true; 0.214929
1664; true; 0.127916
2001; true; 0.127916
2321; true; 0.127916
72; true; 0.127916
1634; true; 0.127916
873; true; 0.127916
969; true; 0.127916
1108; true; 0.127916
2218; true; 0.127916
2117; true; 0.127916
1696; true; 0.127916
1477; true; 0.127916
2413; true; 0.127916
2191; true; 0.127916
2065; true; 0.127916
826; true; 0.127916
619; true; 0.127916
1568; true; 0.127916
1944; true; 0.127916
2445; true; 0.116559
2436; true; 0.0985075
2433; true; 0.0166911
# FractureId; NumTraces
113; 8
# TraceId; Tips; Length
175; true; 1.66714
1074; true; 1.66714
1945; true; 1.66714
736; true; 1.66714
786; true; 1.66714
2269; true; 1.66714
2357; true; 1.66714
2451; true; 1.03833
# FractureId; NumTraces
114; 47
# TraceId; Tips; Length
2460; true; 2.05589
2456; true; 1.72855
970; true; 1.62887
2219; true; 1.62887
2174; true; 1.62887
2118; true; 1.62887
1569; true; 1.62887
114; true; 1.62887
2432; true; 1.62887
2358; true; 1.62887
2270; true; 1.62887
2002; true; 1.62887
1697; true; 1.62887
73; true; 1.62887
399; true; 1.62887
1478; true; 1.62887
1440; true; 1.62887
576; true; 1.62887
1018; true; 1.62887
620; true; 1.62887
176; true; 1.62887
1665; true; 1.62887
2414; true; 1.62887
2322; true; 1.62887
2192; true; 1.62887
1075; true; 1.62887
2032; true; 1.62887
1946; true; 1.62887
1847; true; 1.62887
1635; true; 1.62887
2469; true; 1.28566
2470; true; 1.16584
2458; true; 1.03833
2465; true; 0.929417
2462; true; 0.779405
2453; true; 0.694066
2466; true; 0.69092
2457; true; 0.496203
2467; true; 0.494554
2459; true; 0.441682
2463; true; 0.339087
2468; true; 0.298337
2454; true; 0.275714
2461; true; 0.245713
2464; true; 0.116559
2455; true; 0.0985075
2452; true; 0.0166911
# FractureId; NumTraces
115; 3
# TraceId; Tips; Length
361; true; 2.84736
2359; true; 2.84736
2471; true; 0.562034
# FractureId; NumTraces
116; 23
# TraceId; Tips; Length
2483; true; 0.915757
2474; true; 0.694066
2479; true; 0.562034
479; true; 0.550093
757; true; 0.550093
874; true; 0.550093
1392; true; 0.550093
1721; true; 0.550093
2066; true; 0.550093
2220; true; 0.550093
2258; true; 0.550093
2360; true; 0.550093
670; true; 0.550093
1200; true; 0.550093
2476; true; 0.496203
2480; true; 0.494554
2475; true; 0.469362
2477; true; 0.452189
2482; true; 0.300929
2481; true; 0.298337
2478; true; 0.245713
2473; true; 0.197573
2472; true; 0.0166911
# FractureId; NumTraces
117; 19
# TraceId; Tips; Length
2485; true; 2.05589
2488; true; 1.16584
2484; true; 1.03833
2486; true; 0.456481
1526; true; 0.448653
1947; true; 0.448653
1804; true; 0.448653
1977; true; 0.448653
1607; true; 0.448653
1874; true; 0.448653
177; true; 0.448653
2361; true; 0.448653
1337; true; 0.448653
1259; true; 0.448653
1076; true; 0.448653
875; true; 0.448653
2033; true; 0.448653
2271; true; 0.448653
2487; true; 0.339087
# FractureId; NumTraces
118; 77
# TraceId; Tips; Length
2502; true; 2.05589
2508; true; 1.55401
2504; true; 1.50037
2494; true; 1.21923
2492; true; 1.11886
2500; true; 0.956749
2518; true; 0.925313
2520; true; 0.915757
2521; true; 0.913506
2512; true; 0.884206
2511; true; 0.857276
2496; true; 0.812963
2490; true; 0.694066
2505; true; 0.659866
2515; true; 0.588093
2522; true; 0.577521
2510; true; 0.562034
2497; true; 0.496904
2516; true; 0.494554
2495; true; 0.469362
2499; true; 0.452189
2501; true; 0.441682
2503; true; 0.378398
2506; true; 0.356992
2509; true; 0.339087
2519; true; 0.300929
2517; true; 0.298337
2514; true; 0.283008
2491; true; 0.275714
2507; true; 0.245713
2493; true; 0.227536
2498; true; 0.214929
2489; true; 0.197573
2513; true; 0.116559
908; true; 0.0166911
1666; true; 0.0166911
21; true; 0.0166911
1479; true; 0.0166911
2003; true; 0.0166911
1450; true; 0.0166911
1157; true; 0.0166911
205; true; 0.0166911
2101; true; 0.0166911
2119; true; 0.0166911
2153; true; 0.0166911
577; true; 0.0166911
876; true; 0.0166911
36; true; 0.0166911
941; true; 0.0166911
2067; true; 0.0166911
